"STATION","NAME","DATE","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-28",83,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-29",85,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-30",86,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-07-31",86,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-01",84,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-02",86,73
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-03",88,71
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-04",89,74
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-05",82,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-06",75,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-07",81,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-08",82,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-09",86,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-10",81,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-11",81,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-12",80,67
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-13",91,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-14",91,69
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-15",78,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-16",83,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-17",79,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-18",88,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-19",78,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-20",87,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-21",85,72
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-22",72,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-23",74,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-24",77,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-25",81,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-26",86,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-27",88,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-28",87,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-29",78,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-30",78,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-08-31",77,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-01",81,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-02",74,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-03",75,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-04",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-05",75,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-06",78,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-07",80,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-08",83,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-09",83,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-10",74,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-11",72,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-12",78,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-13",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-14",77,70
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-15",80,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-16",77,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-17",88,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-18",76,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-19",77,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-20",79,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-21",81,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-22",67,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-23",67,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-24",71,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-25",72,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-26",75,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-27",70,64
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-28",72,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-29",64,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-09-30",67,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-01",57,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-02",67,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-03",64,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-04",65,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-05",61,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-06",65,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-07",71,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-08",73,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-09",74,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-10",63,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-11",61,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-12",63,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-13",66,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-14",66,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-15",63,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-16",66,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-17",70,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-18",73,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-19",73,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-20",66,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-21",72,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-22",72,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-23",62,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-24",70,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-25",66,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-26",56,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-27",60,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-28",64,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-29",67,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-30",75,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-10-31",73,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-01",66,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-02",58,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-03",70,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-04",76,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-05",73,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-06",70,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-07",61,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-08",70,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-09",70,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-10",56,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-11",53,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-12",53,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-13",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-14",63,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-15",69,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-16",52,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-17",55,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-18",59,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-19",63,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-20",53,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-21",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-22",61,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-23",47,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-24",41,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-25",54,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-26",49,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-27",43,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-28",66,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-29",57,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-11-30",53,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-01",47,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-02",55,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-03",63,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-04",65,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-05",62,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-06",63,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-07",57,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-08",39,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-09",45,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-10",46,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-11",49,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-12",31,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-13",38,25
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-14",40,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-15",43,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-16",40,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-17",46,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-18",49,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-19",45,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-20",46,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-21",54,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-22",57,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-23",52,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-24",52,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-25",59,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-26",49,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-27",50,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-28",55,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-29",44,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-30",33,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1994-12-31",43,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-01",53,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-02",46,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-03",32,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-04",35,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-05",27,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-06",39,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-07",51,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-08",37,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-09",38,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-10",33,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-11",32,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-12",42,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-13",61,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-14",64,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-15",59,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-16",58,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-17",54,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-18",44,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-19",41,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-20",48,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-21",46,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-22",37,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-23",40,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-24",39,31
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-25",42,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-26",41,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-27",41,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-28",34,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-29",36,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-30",44,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-01-31",43,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-01",48,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-02",42,24
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-03",34,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-04",36,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-05",29,7
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-06",20,6
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-07",27,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-08",29,17
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-09",31,15
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-10",41,26
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-11",47,29
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-12",29,10
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-13",27,13
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-14",33,21
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-15",37,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-16",46,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-17",47,32
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-18",51,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-19",54,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-20",51,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-21",41,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-22",42,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-23",46,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-24",47,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-25",40,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-26",37,19
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-27",33,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-02-28",42,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-01",44,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-02",42,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-03",39,27
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-04",38,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-05",47,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-06",54,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-07",51,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-08",63,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-09",38,22
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-10",39,20
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-11",44,30
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-12",49,36
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-13",71,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-14",63,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-15",72,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-16",58,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-17",63,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-18",59,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-19",53,40
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-20",54,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-21",62,47
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-22",51,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-23",51,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-24",46,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-25",56,33
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-26",61,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-27",57,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-28",55,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-29",58,38
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-30",51,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-03-31",52,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-01",55,37
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-02",49,35
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-03",56,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-04",68,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-05",39,23
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-06",49,28
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-07",61,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-08",44,39
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-09",68,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-10",56,34
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-11",58,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-12",56,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-13",60,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-14",58,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-15",56,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-16",64,41
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-17",62,42
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-18",70,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-19",76,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-20",71,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-21",59,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-22",76,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-23",64,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-24",63,43
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-25",69,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-26",68,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-27",73,53
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-28",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-29",65,50
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-04-30",57,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-01",62,44
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-02",52,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-03",73,46
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-04",72,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-05",62,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-06",67,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-07",68,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-08",67,45
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-09",72,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-10",59,49
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-11",57,48
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-12",62,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-13",72,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-14",66,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-15",70,52
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-16",80,51
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-17",66,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-18",75,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-19",58,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-20",77,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-21",82,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-22",76,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-23",74,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-24",87,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-25",72,57
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-26",62,54
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-27",77,56
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-28",68,55
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-29",80,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-30",72,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-05-31",86,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-01",86,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-02",78,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-03",83,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-04",81,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-05",83,63
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-06",82,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-07",87,65
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-08",86,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-09",74,59
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-10",74,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-11",82,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-12",71,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-13",70,58
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-14",74,61
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-15",81,60
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-16",85,62
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-17",87,66
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-18",90,68
"USW00094728","NY CITY CENTRAL PARK, NY US","1995-06-19",93,72
